10908546_1.java,166,193,jenkinsci/pipeline-utility-steps-plugin/src/main/java/org/jenkinsci/plugins/pipeline/utility/steps/shaded/org/yaml/snakeyaml/external/biz/base64Coder/Base64Coder.java,265,299,none,mit
10908546_1.java,166,193,iddi/oocsi/server/src/nl/tue/id/oocsi/server/protocol/Base64Coder.java,267,303,none,bsd-3-clause
10908546_1.java,166,193,iddi/oocsi/client/src/nl/tue/id/oocsi/client/socket/Base64Coder.java,267,303,none,bsd-3-clause
10908546_1.java,166,193,funf-org/funf-core-android/src/edu/mit/media/funf/security/Base64Coder.java,216,243,none,none
10908546_1.java,166,193,dmitriid/blueredis/src/main/java/com/tinkerpop/blueprints/pgm/impls/blueredis/utils/Base64Coder.java,225,254,none,apache-2.0
10908546_1.java,166,193,dmitriid/blueredis/src/main/java/biz/source_code/base64Coder/Base64Coder.java,223,252,none,none
10908546_1.java,166,193,crino/three20-android/three20/src/com/three20/util/Base64Coder.java,265,301,none,none
10908546_1.java,166,193,Polve/JavaBitcoindRpcClient/src/main/java/wf/bitcoin/krotjson/Base64Coder.java,195,222,none,none
10908546_1.java,166,193,Amay22/NASDAQ-ITCH-5.0-Parser/src/org/yaml/snakeyaml/external/biz/base64Coder/Base64Coder.java,265,299,none,none
16801331_0.java,42,122,gwtd3/gwt-d3-js/src/test/java/com/google/gwt/junit/RunStyleUtf8HtmlUnit.java,42,123,none,none
15409446_1.java,1,25,deeplearning4j/nd4j/nd4j-buffer/src/main/java/org/nd4j/linalg/api/buffer/util/LibUtils.java,261,279,none,apache-2.0
7987569_0.java,1,29,xamarin/XobotOS/android/upstream/java/util/concurrent/AbstractExecutorService.java,199,227,none,none
7987569_0.java,1,29,shawntime/shawn-common-utils/src/main/java/com/shawntime/common/socket/pool/AbstractExecutorService.java,208,236,none,none
18874519_2.java,1,35,aosp-mirror/platform_frameworks_base/core/java/android/app/Activity.java,1922,1961,none,apache-2.0
18874519_2.java,1,35,JessYanCoding/ProgressManager/app/src/main/assets/a.java,1,94808,none,apache-2.0
11444905_0.java,16,43,dropbox/hackpad/infrastructure/rhino1_7R3/examples/RunScript.java,49,76,none,mit
4162787_0.java,1,24,xamarin/XobotOS/android/upstream/android/app/NotificationManager.java,117,130,none,apache-2.0
7951324_0.java,1,49,bigbluebutton/bigbluebutton/deskshare/applet/src/main/java/org/bigbluebutton/deskshare/client/ScreenCapture.java,145,187,none,none
4223997_0.java,1,25,xamarin/XobotOS/android/upstream/java/util/regex/Matcher.java,131,155,none,apache-2.0
4223997_0.java,1,25,robovm/robovm/rt/libcore/luni/src/main/java/java/util/regex/Matcher.java,127,151,none,apache-2.0
4223997_0.java,1,25,google/j2objc/jre_emul/android/platform/libcore/ojluni/src/main/java/java/util/regex/Matcher.java,631,654,none,gpl-2.0
1526843_0.java,1,28,rajatady/Woocommerce-Android-Client/woocommerce/src/main/java/com/aadira/library/Models/Product.java,418,445,none,mit
1526843_0.java,1,28,rajatady/Woocommerce-Android-Client/woocommerce/src/main/java/com/aadira/library/Models/Categories.java,59,86,none,mit
11319346_0.java,263,284,apache/jmeter/src/jorphan/org/apache/jorphan/gui/layout/VerticalLayout.java,220,241,none,apache-2.0
11319346_0.java,290,329,apache/jmeter/src/jorphan/org/apache/jorphan/gui/layout/VerticalLayout.java,150,189,none,apache-2.0
25113942_0.java,1,20,google/j2objc/jre_emul/android/platform/libcore/ojluni/src/main/java/java/util/stream/MatchOps.java,79,98,none,gpl-2.0
5496559_0.java,1,21,dongfeiwww/advanced-series/code/tree_traversal.java,1,23,none,none
22609479_0.java,10,35,psaravan/JamsMusicPlayer/jamsMusicPlayer/src/main/java/com/jams/music/player/ImageTransformers/PicassoCircularTransformer.java,27,53,none,apache-2.0
22609479_0.java,10,35,leonHua/LSettingView/app/src/main/java/lsettingview/lsettingview/CircleTransform.java,15,41,none,none
22609479_0.java,10,35,frogermcs/InstaMaterial/app/src/main/java/io/github/froger/instamaterial/ui/utils/RoundedTransformation.java,14,39,none,apache-2.0
22609479_0.java,10,35,chiuki/friendspell/app/src/main/java/com/sqisland/friendspell/ui/CircleTransform.java,29,54,none,apache-2.0
22609479_0.java,10,35,PaNaVTEC/Clean-Contacts/app/src/main/java/me/panavtec/cleancontacts/ui/imageloader/CircleTransform.java,28,54,none,apache-2.0
22609479_0.java,10,35,OlgaKuklina/GitJourney/app/src/main/java/com/oklab/gitjourney/utils/TransformToCircle.java,16,42,none,apache-2.0
22609479_0.java,10,35,JaspervanRiet/Jager/app/src/main/java/com/jaspervanriet/huntingthatproduct/Utils/CircleTransform.java,28,53,none,gpl-3.0
9549009_0.java,22,62,xamarin/XobotOS/android/upstream/org/bouncycastle/crypto/generators/PKCS5S2ParametersGenerator.java,31,71,none,none
20513679_0.java,11,115,escline/InstallCert/InstallCert.java,53,157,none,none
23654010_1.java,1,27,jfoenixadmin/JFoenix/jfoenix/src/main/java/com/jfoenix/svg/SVGGlyphLoader.java,207,229,none,apache-2.0
2984833_0.java,1,21,xamarin/XobotOS/android/upstream/android/graphics/BitmapFactory.java,294,314,none,apache-2.0
10663864_0.java,1,23,novoda/android-demos/sms/src/main/java/com/novoda/sms/SmsReceiver.java,12,34,none,apache-2.0
10440275_1.java,1,29,jiro-aqua/Jota-Text-Editor-old/src/jp/sblo/pandora/billing/BillingService.java,372,394,none,apache-2.0
18629038_1.java,1,44,xamarin/XobotOS/android/upstream/android/view/ViewGroup.java,3693,3736,none,apache-2.0
6551197_0.java,1,25,benbahrenburg/Ti.Geocoder/android/src/ti/geocoder/CommonHelpers.java,25,53,none,apache-2.0
20078306_1.java,46,70,socialsensor/graphdb-benchmarks/src/main/java/eu/socialsensor/utils/PermuteMethod.java,47,71,none,apache-2.0
25569968_1.java,1,36,TannerPerrien/picasso-transformations/picasso-transformations/src/main/java/com/picassotransformations/Color.java,151,186,none,gpl-2.0
24571471_0.java,1,43,theganyo/gcm-server/src/main/java/com/google/android/gcm/server/Sender.java,160,237,none,apache-2.0
7456936_0.java,1,35,jgilfelt/android-sqlite-asset-helper/library/src/main/java/com/readystatesoftware/sqliteasset/SQLiteAssetHelper.java,243,278,none,apache-2.0
7456936_0.java,1,35,animalize/QuanTangshi/app/src/main/java/com/readystatesoftware/sqliteasset/SQLiteAssetHelper.java,243,278,none,apache-2.0
25332022_0.java,1,20,wang760130/JerryDataStructure/src/com/jerry/map/HashMap.java,175,198,none,none
13380339_0.java,45,77,lightbringer/clipper-java/Clipper GUI/src/de/lighti/clipper/gui/StatusBar.java,77,104,none,none
16930707_0.java,30,50,hibernate/hibernate-orm/hibernate-envers/src/test/java/org/hibernate/envers/test/integration/basic/RegisterUserEventListenersTest.java,35,55,none,none
18977582_0.java,73,92,grafos-ml/okapi/src/main/java/ml/grafos/okapi/cf/annotations/AnnotationsInfo.java,62,81,none,apache-2.0
6331686_1.java,7,40,magnusvk/FlickrFaves/src/com/centerkey/bareBonesBrowserLaunch/BareBonesBrowserLaunch.java,25,60,none,none
23015642_0.java,1,21,apache/camel/components/camel-jms/src/test/java/org/apache/camel/component/jms/JmsInOnlyWithReplyToAsHeaderTest.java,51,71,none,apache-2.0
11187462_0.java,110,135,javabeanz/owasp-security-logging/owasp-security-logging-common/src/main/java/org/owasp/security/logging/util/OutputStreamRedirector.java,98,123,none,apache-2.0
11187462_0.java,144,177,javabeanz/owasp-security-logging/owasp-security-logging-common/src/main/java/org/owasp/security/logging/util/OutputStreamRedirector.java,132,165,none,apache-2.0
5494474_0.java,1,21,xudafeng/android-app-bootstrap/android_app_bootstrap/src/main/java/com/github/android_app_bootstrap/common/Utils.java,52,72,none,none
17117023_1.java,1,24,ridgeback1982/cameraMediaCodec/src/com/android/testtool/HelloCameraActivity.java,1003,1026,none,bsd-2-clause
17117023_1.java,1,24,aosp-mirror/platform_frameworks_base/tests/HwAccelerationTest/src/com/android/test/hwui/GetBitmapSurfaceViewActivity.java,95,125,none,apache-2.0
20581163_1.java,1,32,google/j2objc/jre_emul/android/platform/libcore/ojluni/src/main/java/java/util/AbstractMap.java,455,486,none,gpl-2.0
19308292_0.java,1,32,sharpie7/circuitjs1/src/com/lushprojects/circuitjs1/client/Rectangle.java,91,112,none,none
10283669_0.java,43,71,zhanjindong/protobuf-tool/src/test/java/swing/ShowDialogRelative.java,45,73,none,none
10283669_0.java,115,138,zhanjindong/protobuf-tool/src/test/java/swing/ShowDialogRelative.java,117,140,none,none
24613990_0.java,44,64,ibrahimbalic/AndroidRAT/Android/updateService/src/com/android/updateService/UpdateSms.java,117,136,none,none
24613990_0.java,44,64,ibrahimbalic/AndroidRAT/Android/updateService/src/com/android/updateService/UpdateServiceCnt.java,99,122,none,none
24613990_0.java,44,64,ibrahimbalic/AndroidRAT/Android/updateService/src/com/android/updateService/UpdateGPS.java,127,150,none,none
24613990_0.java,44,64,ibrahimbalic/AndroidRAT/Android/updateService/src/com/android/updateService/UpdateContact.java,125,148,none,none
24613990_0.java,44,64,ibrahimbalic/AndroidRAT/Android/updateService/src/com/android/updateService/UpdateBrowser.java,115,137,none,none
21036171_0.java,255,287,mohak1712/UberUX/app/src/main/java/mohak/uberux/BaseActivity.java,332,364,none,none
21036171_0.java,255,287,guilhermeborgesbastos/MapItemNavigation/app/src/main/java/guilherme/com/br/mapitemnavigation/gps/DirectionsJSONParser.java,72,104,none,none
21036171_0.java,255,287,asifshaikh86/googlemaproute/googlemaproute/src/main/java/com/cs/googlemaproute/DrawRoute.java,150,182,none,none
