fold1, precison,fold2, precison,fold3, precison,fold4, precison,fold5, precison,fold6, precison,fold7, precison,fold8, precison,fold9, precison,fold10, precison
no_djk_4,0.786666667,no_jp_3,0.754444444,no_k_4,0.717777778,no_kp_2,0.761111111,false_s_1,0.755555556,no_dk_1,0.761111111,no_dkw_2,0.753333333,true_jps_2,0.733333333,no_dp_4,0.774444444,true_jkws_2,0.762222222
true_jkpws_2,0.785555556,no_jkp_3,0.754444444,no_jkw_2,0.717777778,no_jp_2,0.761111111,false_dkpws_3,0.755555556,no_dj_4,0.76,no_dkpw_2,0.753333333,true_jkps_2,0.733333333,no_jp_4,0.773333333,false_jkws_2,0.762222222
false_jkpws_2,0.785555556,no_dkp_3,0.753333333,no_dkpw_2,0.717777778,no_dk_2,0.758888889,no_dkp_1,0.755555556,no_djpw_1,0.757777778,no_dkpw_1,0.752222222,true_dkpws_2,0.733333333,no_k_3,0.772222222,no_dj_4,0.761111111
no_djp_4,0.784444444,no_x_4,0.753333333,true_kps_1,0.716666667,no_jk_3,0.757777778,no_jkpw_1,0.754444444,no_dkw_3,0.756666667,no_j_4,0.752222222,true_djkps_2,0.733333333,no_j_3,0.772222222,no_dj_3,0.76
no_djp_2,0.783333333,no_dp_3,0.753333333,false_kps_1,0.716666667,no_kw_2,0.756666667,no_dj_1,0.754444444,no_dkp_4,0.756666667,no_dp_1,0.752222222,false_jps_2,0.733333333,no_jp_3,0.772222222,true_dpws_3,0.76
no_djk_2,0.783333333,no_j_4,0.752222222,no_jp_1,0.715555556,no_dkp_1,0.756666667,no_j_2,0.753333333,no_dp_4,0.755555556,true_djkps_2,0.752222222,false_jkps_2,0.733333333,no_dp_3,0.772222222,false_dpws_3,0.76
true_jpws_2,0.782222222,no_k_4,0.751111111,no_jkp_3,0.714444444,no_k_3,0.755555556,no_k_4,0.753333333,no_dkp_1,0.755555556,false_djkps_2,0.752222222,false_dkpws_2,0.733333333,no_dkpw_1,0.77,no_jp_4,0.76
true_djkpws_2,0.782222222,no_jw_1,0.75,no_dp_3,0.714444444,no_dkp_2,0.755555556,no_k_2,0.751111111,no_jk_2,0.754444444,no_p_4,0.751111111,false_djkps_2,0.733333333,no_j_2,0.768888889,no_jk_2,0.76
false_jpws_2,0.782222222,no_p_4,0.75,no_dkp_1,0.714444444,no_jkp_3,0.754444444,no_jk_3,0.751111111,no_dj_3,0.754444444,no_k_2,0.75,no_j_1,0.732222222,no_jk_1,0.768888889,no_djk_3,0.76
false_djkpws_2,0.782222222,no_kp_4,0.75,no_p_4,0.713333333,no_j_4,0.753333333,no_dp_4,0.751111111,no_jp_1,0.753333333,no_jkp_3,0.75,no_jkp_2,0.732222222,no_jk_3,0.768888889,no_djkp_3,0.758888889
no_kw_1,0.781111111,no_jp_1,0.748888889,no_j_4,0.713333333,no_jp_4,0.752222222,no_dj_2,0.751111111,no_jp_4,0.753333333,no_djkpw_1,0.748888889,no_dj_3,0.732222222,no_dkp_1,0.768888889,true_djkws_2,0.758888889
no_jkp_4,0.781111111,no_jp_2,0.748888889,no_jk_2,0.713333333,no_d_4,0.752222222,no_djkw_4,0.751111111,no_dkpw_2,0.753333333,no_k_4,0.748888889,no_jkw_2,0.731111111,no_kp_3,0.767777778,false_djkws_2,0.758888889
no_jkp_2,0.78,true_djpws_2,0.747777778,no_dkp_2,0.713333333,no_kp_3,0.75,no_kp_3,0.75,no_djkpw_3,0.753333333,no_jk_1,0.748888889,true_dkpws_3,0.73,no_jk_2,0.767777778,no_jkp_4,0.757777778
no_jkw_4,0.778888889,false_djpws_2,0.747777778,no_kp_3,0.712222222,no_jk_2,0.75,no_jp_3,0.75,no_jk_4,0.752222222,no_d_1,0.746666667,false_dkpws_3,0.73,no_dj_3,0.766666667,no_j_1,0.756666667
no_dkpw_4,0.778888889,no_jk_2,0.745555556,no_dj_3,0.712222222,no_dk_3,0.75,no_jp_4,0.75,no_djp_4,0.752222222,no_kp_2,0.745555556,no_dk_3,0.73,no_djp_3,0.766666667,no_djp_4,0.756666667
true_ks_1,0.775555556,no_dj_3,0.745555556,true_pws_1,0.712222222,no_dp_4,0.747777778,no_dj_3,0.75,no_djk_3,0.751111111,no_dj_3,0.744444444,no_dkp_3,0.73,no_djk_3,0.765555556,true_djps_2,0.756666667
false_ks_1,0.775555556,no_jkp_2,0.744444444,false_pws_1,0.712222222,no_k_4,0.745555556,no_djp_1,0.75,no_jkpw_1,0.75,no_jp_4,0.743333333,true_dpws_2,0.728888889,no_jkp_3,0.764444444,false_djps_2,0.756666667
no_jkpw_2,0.774444444,no_jp_4,0.743333333,true_ks_1,0.712222222,no_jk_1,0.744444444,no_kpw_2,0.748888889,no_dk_3,0.75,no_jk_2,0.743333333,true_djps_2,0.728888889,no_k_4,0.764444444,no_djkw_3,0.755555556
no_djkp_4,0.774444444,no_jk_4,0.743333333,false_ks_1,0.712222222,no_dkp_3,0.744444444,no_dkp_4,0.748888889,no_djp_3,0.748888889,no_dk_1,0.743333333,true_djkpws_2,0.728888889,no_jp_2,0.764444444,no_djp_3,0.754444444
true_kps_1,0.774444444,no_dk_4,0.743333333,no_kp_4,0.711111111,no_dj_3,0.744444444,no_dkw_3,0.747777778,no_jkp_4,0.746666667,no_kp_4,0.742222222,false_dpws_2,0.728888889,no_dkw_1,0.763333333,true_jpws_2,0.754444444
false_kps_1,0.774444444,no_dkpw_1,0.741111111,true_ps_1,0.711111111,no_j_1,0.743333333,no_dkp_2,0.747777778,no_j_1,0.745555556,no_jkp_2,0.742222222,false_djps_2,0.728888889,no_dk_2,0.763333333,false_jpws_2,0.754444444
no_jkpw_3,0.772222222,no_djkw_3,0.741111111,false_ps_1,0.711111111,no_jp_1,0.743333333,true_dks_1,0.747777778,no_djw_1,0.744444444,no_d_4,0.738888889,false_djkpws_2,0.728888889,true_ks_1,0.762222222,no_dw_1,0.753333333
true_djpws_2,0.772222222,no_d_4,0.741111111,no_d_4,0.71,no_dk_4,0.743333333,false_dks_1,0.747777778,true_jpws_1,0.744444444,no_djp_3,0.738888889,no_jk_4,0.726666667,true_kps_1,0.762222222,true_dkpws_3,0.753333333
false_djpws_2,0.772222222,no_j_1,0.74,no_dk_4,0.708888889,no_dj_2,0.743333333,no_jp_2,0.746666667,false_jpws_1,0.744444444,no_jkp_1,0.736666667,no_dk_4,0.725555556,true_jpws_1,0.762222222,false_dkpws_3,0.753333333
no_dw_3,0.772222222,no_jkp_4,0.74,no_jk_1,0.707777778,no_djp_3,0.743333333,no_dk_2,0.746666667,no_dj_2,0.743333333,no_dk_2,0.736666667,no_dkp_4,0.725555556,false_ks_1,0.762222222,no_jkp_2,0.753333333
no_djkp_2,0.772222222,no_dkp_4,0.738888889,true_s_1,0.707777778,no_djk_3,0.743333333,true_dps_1,0.745555556,no_dkp_3,0.742222222,no_dk_4,0.736666667,true_djpws_2,0.725555556,false_kps_1,0.762222222,no_djkw_2,0.752222222
no_kpw_2,0.771111111,no_dp_4,0.737777778,false_s_1,0.707777778,no_dj_4,0.742222222,false_dps_1,0.745555556,no_dj_1,0.741111111,no_dk_3,0.735555556,false_djpws_2,0.725555556,false_jpws_1,0.762222222,no_dj_2,0.752222222
no_dw_2,0.77,no_djp_3,0.736666667,no_dw_1,0.706666667,no_jk_4,0.742222222,no_kp_4,0.744444444,no_djk_4,0.741111111,no_dj_1,0.735555556,no_jkp_1,0.724444444,no_kw_2,0.76,true_djpws_2,0.751111111
no_jpw_1,0.766666667,no_djk_3,0.735555556,no_jp_4,0.705555556,no_jkp_1,0.742222222,no_dk_3,0.744444444,no_djkp_3,0.741111111,no_djk_3,0.734444444,no_djp_1,0.723333333,no_kp_4,0.76,false_djpws_2,0.751111111
no_dpw_1,0.766666667,true_kps_1,0.734444444,no_dp_4,0.705555556,no_jkw_1,0.74,no_dj_4,0.744444444,no_jkp_2,0.74,no_djp_1,0.733333333,no_djp_4,0.723333333,true_ps_1,0.76,no_djk_4,0.75
true_dks_1,0.765555556,false_kps_1,0.734444444,no_djp_3,0.704444444,no_kp_4,0.74,no_djw_1,0.744444444,true_ps_1,0.74,no_dkp_1,0.732222222,no_jkp_4,0.723333333,false_ps_1,0.76,no_jk_1,0.748888889
false_dks_1,0.765555556,no_kw_2,0.728888889,true_ws_1,0.704444444,no_djp_4,0.738888889,true_dkps_1,0.744444444,false_ps_1,0.74,no_jk_4,0.731111111,no_dj_1,0.721111111,no_jk_4,0.758888889,no_dj_1,0.748888889
true_dkps_1,0.764444444,no_dj_2,0.728888889,false_ws_1,0.704444444,true_jpws_1,0.738888889,false_dkps_1,0.744444444,no_djp_1,0.738888889,no_dp_4,0.731111111,no_dj_4,0.72,no_djkp_3,0.758888889,no_djkp_4,0.748888889
false_dkps_1,0.764444444,no_djkw_2,0.727777778,no_jk_4,0.703333333,false_jpws_1,0.738888889,no_djp_3,0.743333333,no_djkpw_4,0.737777778,no_dkp_3,0.73,no_dj_2,0.72,no_dj_4,0.757777778,true_jkpws_2,0.748888889
no_dkw_3,0.763333333,no_djkp_3,0.727777778,true_dkps_1,0.703333333,no_dkp_4,0.737777778,no_jk_2,0.742222222,true_ks_1,0.737777778,no_dkp_4,0.73,no_djp_2,0.72,no_jkp_1,0.756666667,false_jkpws_2,0.748888889
true_s_1,0.763333333,true_ks_1,0.725555556,false_dkps_1,0.703333333,no_jkp_2,0.736666667,no_jk_4,0.742222222,true_kps_1,0.737777778,no_dj_4,0.728888889,no_djkpw_1,0.716666667,no_djp_4,0.756666667,no_djp_1,0.746666667
true_ps_1,0.763333333,false_ks_1,0.725555556,no_j_1,0.702222222,no_djp_2,0.734444444,no_jkp_3,0.741111111,false_ks_1,0.737777778,no_jkp_4,0.726666667,no_jk_1,0.716666667,true_s_1,0.756666667,no_jkp_1,0.745555556
false_s_1,0.763333333,no_dj_4,0.724444444,no_jkp_2,0.702222222,no_djkp_3,0.734444444,no_djp_2,0.741111111,false_kps_1,0.737777778,no_dkp_2,0.726666667,no_djkp_3,0.716666667,false_s_1,0.756666667,no_djp_2,0.744444444
false_ps_1,0.763333333,no_djk_1,0.724444444,no_dkp_4,0.702222222,no_djkpw_1,0.734444444,no_djk_3,0.741111111,no_djkw_4,0.736666667,no_dj_2,0.726666667,no_djk_3,0.715555556,no_dj_1,0.755555556,no_jkpw_1,0.743333333
no_dkpw_3,0.762222222,no_djk_2,0.724444444,true_dks_1,0.702222222,no_dj_1,0.733333333,true_ds_1,0.741111111,true_s_1,0.736666667,no_djkp_3,0.726666667,true_ks_1,0.715555556,no_djkpw_1,0.755555556,true_djkpws_2,0.743333333
true_ds_1,0.761111111,no_djkp_1,0.724444444,false_dks_1,0.702222222,no_jkp_4,0.732222222,false_ds_1,0.741111111,false_s_1,0.736666667,no_djp_4,0.723333333,true_kps_1,0.715555556,no_djp_1,0.754444444,false_djkpws_2,0.743333333
true_dps_1,0.761111111,no_djkp_2,0.724444444,no_jkp_1,0.701111111,true_ps_1,0.732222222,no_djp_4,0.737777778,no_kw_2,0.735555556,no_djk_1,0.718888889,false_ks_1,0.715555556,no_dkp_2,0.754444444,no_djw_1,0.741111111
false_ds_1,0.761111111,no_dj_1,0.723333333,no_dj_4,0.701111111,true_ks_1,0.732222222,true_js_1,0.737777778,no_djkp_4,0.735555556,true_jpws_1,0.718888889,false_kps_1,0.715555556,no_djp_2,0.754444444,no_djk_2,0.741111111
false_dps_1,0.761111111,no_djk_4,0.723333333,true_dps_1,0.698888889,false_ps_1,0.732222222,false_js_1,0.737777778,no_djp_2,0.734444444,false_jpws_1,0.718888889,no_djk_2,0.713333333,no_djk_2,0.753333333,true_ps_1,0.737777778
no_w_1,0.76,no_djkp_4,0.723333333,false_dps_1,0.698888889,false_ks_1,0.732222222,no_dkp_3,0.736666667,no_jk_1,0.733333333,no_djkw_1,0.716666667,true_ps_1,0.713333333,no_dk_3,0.751111111,false_ps_1,0.737777778
no_djkpw_2,0.76,no_djp_1,0.722222222,no_djk_3,0.697777778,no_djp_1,0.731111111,no_djk_2,0.734444444,no_djk_2,0.731111111,no_djp_2,0.716666667,false_ps_1,0.713333333,no_dkp_3,0.751111111,true_ks_1,0.735555556
no_jkw_3,0.753333333,no_djp_4,0.721111111,no_dj_1,0.696666667,true_kps_1,0.731111111,true_jps_1,0.733333333,no_jkp_1,0.73,no_djk_2,0.716666667,no_dkw_2,0.71,no_dk_4,0.75,true_kps_1,0.735555556
true_jps_1,0.753333333,true_jpws_1,0.721111111,true_ds_1,0.696666667,false_kps_1,0.731111111,false_jps_1,0.733333333,no_dw_1,0.728888889,no_djkp_2,0.714444444,true_jpws_1,0.71,no_jkp_2,0.748888889,false_ks_1,0.735555556
false_jps_1,0.753333333,false_jpws_1,0.721111111,false_ds_1,0.696666667,no_dkw_2,0.728888889,no_jk_1,0.732222222,true_pws_1,0.728888889,no_dkw_1,0.712222222,false_jpws_1,0.71,no_jkp_4,0.748888889,false_kps_1,0.735555556
no_jw_1,0.752222222,true_ps_1,0.721111111,no_kw_2,0.695555556,no_dkpw_1,0.728888889,no_jkw_2,0.732222222,false_pws_1,0.728888889,true_jws_1,0.711111111,no_djk_4,0.708888889,no_djkw_3,0.748888889,no_djkp_2,0.734444444
true_djps_1,0.751111111,false_ps_1,0.721111111,no_dk_3,0.695555556,no_djk_4,0.726666667,no_jkp_1,0.732222222,no_jkw_2,0.727777778,false_jws_1,0.711111111,no_djkp_2,0.708888889,no_dj_2,0.747777778,no_dkw_1,0.731111111
false_djps_1,0.751111111,no_dw_1,0.72,no_djp_1,0.694444444,true_s_1,0.726666667,no_djk_1,0.732222222,true_dps_1,0.726666667,true_ws_1,0.71,no_djkw_3,0.707777778,no_djkw_2,0.747777778,true_s_1,0.731111111
no_dkpw_2,0.746666667,no_djp_2,0.72,no_djkw_3,0.694444444,false_s_1,0.726666667,no_dw_1,0.731111111,false_dps_1,0.726666667,false_ws_1,0.71,no_djkp_4,0.707777778,no_dkw_2,0.746666667,false_s_1,0.731111111
true_js_1,0.746666667,no_djkpw_1,0.717777778,no_djp_4,0.693333333,no_djk_2,0.723333333,no_jkp_4,0.731111111,true_dks_1,0.724444444,no_djkp_1,0.706666667,no_dkw_1,0.706666667,no_dkp_4,0.745555556,no_djk_1,0.728888889
false_js_1,0.746666667,true_s_1,0.716666667,no_jkw_1,0.692222222,true_dps_1,0.723333333,no_djkp_3,0.731111111,true_dkps_1,0.724444444,no_djk_4,0.705555556,true_s_1,0.706666667,no_djk_4,0.745555556,true_dps_1,0.722222222
true_jkps_1,0.745555556,false_s_1,0.716666667,no_dj_2,0.692222222,false_dps_1,0.723333333,no_jkp_2,0.73,false_dks_1,0.724444444,no_djkp_4,0.702222222,false_s_1,0.706666667,true_dks_1,0.745555556,false_dps_1,0.722222222
false_jkps_1,0.745555556,no_djw_1,0.706666667,true_jws_1,0.692222222,true_jws_1,0.722222222,no_djk_4,0.73,false_dkps_1,0.724444444,true_pws_1,0.702222222,no_djk_1,0.702222222,false_dks_1,0.745555556,no_djkp_1,0.716666667
no_djkpw_3,0.744444444,true_pws_1,0.706666667,false_jws_1,0.692222222,false_jws_1,0.722222222,true_jpws_1,0.728888889,true_ds_1,0.723333333,false_pws_1,0.702222222,no_djkw_2,0.7,true_dps_1,0.744444444,true_jpws_1,0.716666667
true_djs_1,0.744444444,false_pws_1,0.706666667,no_djkp_3,0.691111111,no_djkp_4,0.722222222,false_jpws_1,0.728888889,false_ds_1,0.723333333,true_kps_1,0.701111111,true_dks_1,0.7,true_dkps_1,0.744444444,false_jpws_1,0.716666667
false_djs_1,0.744444444,true_dks_1,0.705555556,no_dkpw_1,0.69,true_pws_1,0.718888889,no_kw_2,0.727777778,no_djk_1,0.72,false_kps_1,0.701111111,true_dkps_1,0.7,false_dps_1,0.744444444,no_jkw_1,0.715555556
no_djkpw_4,0.743333333,true_dkps_1,0.705555556,no_dkp_3,0.69,false_pws_1,0.718888889,no_dkpw_2,0.726666667,no_s_3,0.717777778,true_ps_1,0.698888889,false_dks_1,0.7,false_dkps_1,0.744444444,true_ds_1,0.715555556
true_jks_1,0.742222222,false_dks_1,0.705555556,no_djkw_2,0.688888889,true_ds_1,0.717777778,no_djkp_4,0.724444444,no_djkp_2,0.716666667,false_ps_1,0.698888889,false_dkps_1,0.7,true_pws_1,0.743333333,true_dks_1,0.715555556
false_jks_1,0.742222222,false_dkps_1,0.705555556,no_jkp_4,0.687777778,false_ds_1,0.717777778,no_ps_1,0.723333333,true_dpws_1,0.716666667,true_ks_1,0.697777778,true_dps_1,0.697777778,false_pws_1,0.743333333,true_dkps_1,0.715555556
no_djkw_4,0.741111111,true_ds_1,0.703333333,no_djp_2,0.686666667,no_djk_1,0.716666667,no_djkp_1,0.717777778,false_dpws_1,0.716666667,false_ks_1,0.697777778,false_dps_1,0.697777778,no_djk_1,0.74,false_ds_1,0.715555556
no_djpw_1,0.74,true_dps_1,0.703333333,no_djk_4,0.686666667,true_ws_1,0.715555556,no_djkp_2,0.717777778,true_ws_1,0.714444444,true_s_1,0.695555556,true_pws_1,0.695555556,true_ds_1,0.74,false_dks_1,0.715555556
no_s_2,0.738888889,false_ds_1,0.703333333,true_dws_1,0.685555556,false_ws_1,0.715555556,true_jks_1,0.717777778,false_ws_1,0.714444444,false_s_1,0.695555556,false_pws_1,0.695555556,false_ds_1,0.74,false_dkps_1,0.715555556
true_jpws_1,0.737777778,false_dps_1,0.703333333,false_dws_1,0.685555556,true_dks_1,0.714444444,false_jks_1,0.717777778,true_jps_1,0.713333333,true_js_1,0.691111111,no_djkp_1,0.693333333,no_djkp_2,0.738888889,no_djkpw_1,0.711111111
false_jpws_1,0.737777778,no_dkw_2,0.701111111,no_djk_2,0.684444444,false_dks_1,0.714444444,no_s_1,0.716666667,false_jps_1,0.713333333,true_jps_1,0.691111111,true_ds_1,0.692222222,no_djkp_4,0.737777778,true_pws_1,0.711111111
true_djkps_1,0.735555556,true_jkps_1,0.696666667,true_js_1,0.683333333,true_dkps_1,0.713333333,no_djkw_3,0.716666667,no_djkw_3,0.712222222,false_js_1,0.691111111,false_ds_1,0.692222222,true_js_1,0.733333333,false_pws_1,0.711111111
false_djkps_1,0.735555556,true_jkpws_1,0.696666667,false_js_1,0.683333333,false_dkps_1,0.713333333,no_ps_2,0.714444444,true_js_1,0.712222222,false_jps_1,0.691111111,true_js_1,0.685555556,false_js_1,0.733333333,true_js_1,0.705555556
no_jkpw_1,0.732222222,false_jkps_1,0.696666667,no_djk_1,0.682222222,no_djkp_2,0.704444444,true_djs_1,0.713333333,true_djpws_1,0.712222222,true_dps_1,0.688888889,true_jps_1,0.685555556,true_jps_1,0.73,true_jps_1,0.705555556
no_ds_2,0.732222222,false_jkpws_1,0.696666667,true_jkpws_1,0.682222222,no_djkp_1,0.703333333,false_djs_1,0.713333333,false_js_1,0.712222222,false_dps_1,0.688888889,false_js_1,0.685555556,false_jps_1,0.73,false_js_1,0.705555556
true_djks_1,0.732222222,true_js_1,0.694444444,true_djpws_1,0.682222222,no_djkw_1,0.702222222,true_jkps_1,0.712222222,false_djpws_1,0.712222222,true_dws_1,0.687777778,false_jps_1,0.685555556,true_ws_1,0.728888889,false_jps_1,0.705555556
false_djks_1,0.732222222,true_jps_1,0.694444444,false_jkpws_1,0.682222222,true_js_1,0.702222222,true_djps_1,0.712222222,no_jkw_1,0.711111111,false_dws_1,0.687777778,true_ws_1,0.682222222,false_ws_1,0.728888889,true_ws_1,0.698888889
no_js_2,0.731111111,false_js_1,0.694444444,false_djpws_1,0.682222222,true_jps_1,0.702222222,false_jkps_1,0.712222222,no_ds_3,0.711111111,true_ds_1,0.686666667,false_ws_1,0.682222222,no_djkp_1,0.728888889,false_ws_1,0.698888889
no_jkw_2,0.731111111,false_jps_1,0.694444444,no_djkp_4,0.68,true_djpws_1,0.702222222,false_djps_1,0.712222222,no_dkpw_1,0.707777778,false_ds_1,0.686666667,true_jkps_1,0.675555556,true_djpws_1,0.724444444,true_dpws_1,0.692222222
no_ps_2,0.73,true_jks_1,0.693333333,true_jps_1,0.68,false_js_1,0.702222222,no_dps_1,0.711111111,no_ps_2,0.707777778,true_dks_1,0.681111111,false_jkps_1,0.675555556,false_djpws_1,0.724444444,false_dpws_1,0.692222222
no_ks_1,0.73,false_jks_1,0.693333333,false_jps_1,0.68,false_jps_1,0.702222222,no_dps_2,0.708888889,no_djkp_1,0.707777778,false_dks_1,0.681111111,true_kws_1,0.674444444,true_dpws_1,0.723333333,true_djs_1,0.691111111
no_s_1,0.728888889,true_kpws_1,0.69,true_kws_1,0.677777778,false_djpws_1,0.702222222,no_s_2,0.707777778,no_djkw_2,0.706666667,true_dkps_1,0.68,true_jws_1,0.674444444,false_dpws_1,0.723333333,false_djs_1,0.691111111
no_s_3,0.728888889,true_dpws_1,0.69,true_dpws_1,0.677777778,true_dpws_1,0.7,no_djkw_2,0.707777778,no_ps_1,0.704444444,true_djpws_1,0.68,true_jks_1,0.674444444,no_ps_1,0.718888889,no_s_3,0.69
no_ks_2,0.726666667,false_kpws_1,0.69,false_kws_1,0.677777778,false_dpws_1,0.7,no_dkpw_1,0.706666667,no_dps_2,0.704444444,false_dkps_1,0.68,false_kws_1,0.674444444,true_djs_1,0.717777778,no_ps_2,0.69
true_pws_1,0.725555556,false_dpws_1,0.69,false_dpws_1,0.677777778,true_dws_1,0.697777778,no_ds_1,0.705555556,no_s_2,0.702222222,false_djpws_1,0.68,false_jws_1,0.674444444,false_djs_1,0.717777778,no_dps_2,0.687777778
true_dpws_1,0.725555556,no_dkw_1,0.685555556,no_ps_2,0.674444444,false_dws_1,0.697777778,no_ds_2,0.705555556,true_jws_1,0.701111111,true_dpws_1,0.678888889,false_jks_1,0.674444444,true_jws_1,0.715555556,true_djps_1,0.686666667
false_pws_1,0.725555556,true_ws_1,0.685555556,no_jpws_2,0.674444444,no_dkw_1,0.693333333,no_s_3,0.703333333,false_jws_1,0.701111111,false_dpws_1,0.678888889,true_djs_1,0.673333333,true_jks_1,0.715555556,false_djps_1,0.686666667
false_dpws_1,0.725555556,false_ws_1,0.685555556,true_kpws_1,0.673333333,true_djs_1,0.692222222,true_pws_1,0.703333333,no_ds_2,0.701111111,true_kws_1,0.676666667,true_djps_1,0.673333333,false_jws_1,0.715555556,true_djpws_1,0.685555556
no_ps_1,0.724444444,true_dkpws_1,0.681111111,true_djs_1,0.673333333,true_djps_1,0.692222222,false_pws_1,0.703333333,true_djs_1,0.701111111,false_kws_1,0.676666667,true_djpws_1,0.673333333,false_jks_1,0.715555556,false_djpws_1,0.685555556
no_ds_1,0.724444444,false_dkpws_1,0.681111111,true_djps_1,0.673333333,false_djs_1,0.692222222,no_ds_3,0.702222222,true_djps_1,0.701111111,true_djws_1,0.674444444,false_djs_1,0.673333333,no_ps_2,0.714444444,no_s_2,0.684444444
no_ds_3,0.724444444,true_djs_1,0.681111111,false_kpws_1,0.673333333,false_djps_1,0.692222222,no_jkw_1,0.7,false_djs_1,0.701111111,true_djps_1,0.674444444,false_djps_1,0.673333333,true_kpws_1,0.714444444,no_ds_3,0.684444444
no_kps_1,0.723333333,true_djps_1,0.681111111,false_djs_1,0.673333333,no_ps_1,0.684444444,no_djkpw_1,0.697777778,false_djps_1,0.701111111,false_djws_1,0.674444444,false_djpws_1,0.673333333,false_kpws_1,0.714444444,true_jkps_1,0.683333333
no_jps_2,0.722222222,false_djs_1,0.681111111,false_djps_1,0.673333333,no_s_3,0.682222222,true_ws_1,0.696666667,true_dws_1,0.697777778,false_djps_1,0.674444444,true_kpws_1,0.672222222,true_jkps_1,0.713333333,false_jkps_1,0.683333333
no_dw_1,0.722222222,false_djps_1,0.681111111,no_dkw_2,0.67,true_djws_1,0.682222222,false_ws_1,0.696666667,false_dws_1,0.697777778,true_djs_1,0.673333333,false_kpws_1,0.672222222,true_djps_1,0.713333333,no_ds_2,0.682222222
no_dks_2,0.721111111,true_kws_1,0.68,no_djkp_2,0.67,false_djws_1,0.682222222,no_ks_1,0.696666667,no_s_1,0.694444444,false_djs_1,0.673333333,true_jkpws_1,0.671111111,false_jkps_1,0.713333333,no_ps_1,0.681111111
no_dps_1,0.721111111,false_kws_1,0.68,true_jkws_1,0.67,no_ps_2,0.681111111,no_ks_3,0.696666667,no_dps_1,0.694444444,true_kpws_1,0.67,false_jkpws_1,0.671111111,false_djps_1,0.713333333,true_jks_1,0.681111111
no_dks_1,0.721111111,true_djks_1,0.677777778,false_jkws_1,0.67,no_ds_3,0.68,no_dkw_2,0.696666667,true_kpws_1,0.694444444,false_kpws_1,0.67,no_ps_2,0.67,true_dws_1,0.712222222,false_jks_1,0.681111111
no_djw_1,0.72,false_djks_1,0.677777778,no_s_3,0.67,true_kpws_1,0.68,true_djkps_1,0.696666667,true_jkps_1,0.694444444,no_jws_4,0.667777778,true_dpws_1,0.667777778,false_dws_1,0.712222222,no_dps_1,0.677777778
no_ps_3,0.718888889,true_djpws_1,0.675555556,no_djkp_1,0.67,false_kpws_1,0.68,false_djkps_1,0.696666667,false_kpws_1,0.694444444,true_jks_1,0.667777778,false_dpws_1,0.667777778,no_s_1,0.712222222,true_jws_1,0.677777778
no_ks_3,0.718888889,true_djkps_1,0.675555556,true_jks_1,0.67,no_dps_2,0.677777778,true_djks_1,0.695555556,false_jkps_1,0.694444444,false_jks_1,0.667777778,no_ps_1,0.665555556,no_djkw_1,0.711111111,false_jws_1,0.677777778
no_dps_2,0.718888889,false_djpws_1,0.675555556,false_jks_1,0.67,true_jks_1,0.677777778,false_djks_1,0.695555556,no_ks_3,0.693333333,true_jkps_1,0.666666667,true_djks_1,0.661111111,no_dps_2,0.71,no_ks_3,0.675555556
no_djs_2,0.718888889,false_djkps_1,0.675555556,no_ps_1,0.668888889,true_jkps_1,0.677777778,no_dks_3,0.694444444,no_ps_3,0.693333333,false_jkps_1,0.666666667,false_djks_1,0.661111111,no_s_3,0.71,true_kws_1,0.674444444
no_dkpw_1,0.717777778,true_jws_1,0.674444444,no_jws_2,0.668888889,false_jks_1,0.677777778,no_kps_1,0.693333333,no_dkw_2,0.692222222,true_jkws_1,0.665555556,no_dps_2,0.658888889,no_s_2,0.708888889,true_dws_1,0.674444444
no_kw_2,0.716666667,false_jws_1,0.674444444,no_s_2,0.667777778,false_jkps_1,0.677777778,true_jws_1,0.692222222,true_jks_1,0.692222222,false_jkws_1,0.665555556,true_djkps_1,0.658888889,true_kws_1,0.707777778,false_kws_1,0.674444444
no_kps_2,0.716666667,true_dws_1,0.673333333,no_kws_4,0.666666667,no_dps_1,0.676666667,false_jws_1,0.692222222,false_jks_1,0.692222222,true_djks_1,0.662222222,false_djkps_1,0.658888889,false_kws_1,0.707777778,false_dws_1,0.674444444
no_jks_2,0.716666667,false_dws_1,0.673333333,no_jpws_3,0.664444444,true_kws_1,0.674444444,no_jpws_2,0.69,no_dks_3,0.688888889,false_djks_1,0.662222222,true_dws_1,0.656666667,no_ds_3,0.707777778,true_kpws_1,0.673333333
no_dkps_1,0.714444444,true_dkws_1,0.666666667,true_jkps_1,0.664444444,false_kws_1,0.674444444,no_js_2,0.688888889,true_jkpws_1,0.687777778,true_dkpws_1,0.66,false_dws_1,0.656666667,no_dps_1,0.706666667,false_kpws_1,0.673333333
no_dkps_2,0.714444444,false_dkws_1,0.666666667,false_jkps_1,0.664444444,no_s_1,0.674444444,true_djpws_1,0.688888889,false_jkpws_1,0.687777778,false_dkpws_1,0.66,no_s_2,0.655555556,no_ds_2,0.704444444,true_djks_1,0.672222222
true_djpws_1,0.714444444,true_jkws_1,0.663333333,no_djkpw_1,0.662222222,no_s_2,0.674444444,false_djpws_1,0.688888889,no_ds_1,0.687777778,no_jpws_4,0.66,no_s_1,0.653333333,true_djks_1,0.703333333,false_djks_1,0.672222222
